"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#Barfi is such a beautiful movie with wonderful acting.
I will never get tired of rewatching this movie!",FALSE,0,NA,2016-04-04 17:35:52,FALSE,NA,"717043018088517632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThatIyerChick",1,FALSE,FALSE,NA,NA
"2","I love when my friends watch Ranbir's movie and then they come to me gushing over him <ed><U+00A0><U+00BD><ed><U+00B9><U+0088>  #Barfi https://t.co/HY42dEPcaG",FALSE,1,"R96RK",2016-04-02 20:47:15,FALSE,"714116848787333120","716366405873115143","1510790562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R96RK",0,FALSE,FALSE,NA,NA
"3","Finished watching #barfi,an Indian movie.when love hits you,treasure it&amp; never let it go or else you will live a life of what it's&amp;if only.",FALSE,0,NA,2016-03-31 12:11:44,FALSE,NA,"715511895751528450",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NcsQueen30",0,FALSE,FALSE,NA,NA
