"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#keanureeves #47ronin 

47 Ronin - Behind-the-Scenes Japanese Premiere Red Carpet Footage https://t.co/FodmyzfcEz",FALSE,4,NA,2016-04-08 18:19:00,FALSE,NA,"718503425625952256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cukieana",2,FALSE,FALSE,NA,NA
"2","47 Ronin  https://t.co/Asn0E1KZ8L @leanfitness #sales #movieREVIEW",FALSE,0,NA,2016-04-06 21:15:11,FALSE,NA,"717822989186703360",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","MovieKok",0,FALSE,FALSE,NA,NA
"3","47 Ronin Official Russian Trailer (2013) – Keanu Reeves Movie HD https://t.co/I4TR5pIPr6",FALSE,0,NA,2016-04-06 17:14:52,FALSE,NA,"717762508308611072",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","rr_rr_rr_11",0,FALSE,FALSE,NA,NA
"4","47 Ronin  full movie #streamingbit.ly/1WwhfF7",FALSE,0,NA,2016-04-06 14:13:49,FALSE,NA,"717716947106799618",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","d_yahwidyahanum",0,FALSE,FALSE,NA,NA
"5","I just checked into 47 Ronin @TelfieApp #Telfie #VoiceofTV https://t.co/tXxTJChIY1",FALSE,0,NA,2016-04-06 12:51:10,FALSE,NA,"717696149600268288",NA,"<a href=""https://www.voiceoftv.com/"" rel=""nofollow"">VOICEOFTV USA</a>","zusiehart",0,FALSE,FALSE,NA,NA
"6","Awesome Movie — watching 47 Ronin",FALSE,0,NA,2016-04-04 17:26:00,FALSE,NA,"717040534758559745",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","amdadulhaq11",0,FALSE,FALSE,NA,NA
"7","I just checked into 47 Ronin @TelfieApp #Telfie #VoiceofTV https://t.co/sqCthxqzyn",FALSE,0,NA,2016-04-04 11:32:11,FALSE,NA,"716951495699271682",NA,"<a href=""https://www.voiceoftv.com/"" rel=""nofollow"">VOICEOFTV USA</a>","DebbyTurner4",0,FALSE,FALSE,NA,NA
"8","47 Ronin Official International Trailer #1 (2013) – Keanu Reeves Movie HD https://t.co/VaSy3N0DJz https://t.co/WKsuaLfetD",FALSE,0,NA,2016-04-04 10:47:58,FALSE,NA,"716940369879912448",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","rr_rr_rr_11",0,FALSE,FALSE,NA,NA
"9","47 Ronin Official Russian Trailer (2013) – Keanu Reeves Movie HD https://t.co/m6cfON6B6W",FALSE,0,NA,2016-04-04 03:03:20,FALSE,NA,"716823438917181440",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","rr_rr_rr_11",0,FALSE,FALSE,NA,NA
"10","Better than a fantasy samurai movie with U.S. production values should be. #rockfile #bluray — watching 47 Ronin",FALSE,0,NA,2016-04-03 21:51:55,FALSE,NA,"716745067197829120",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ScottRocks",0,FALSE,FALSE,NA,NA
"11","Won't ever get tired of watching 47 Ronin! One of the most thrilling movie ever!!! :D",FALSE,0,NA,2016-04-02 07:45:35,FALSE,NA,"716169695330611202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anjella_me",0,FALSE,FALSE,NA,NA
"12","free movie download 47 ronin&gt;&gt;  https://t.co/iWvpENTimB #@Life__Sexy #VideoXXX #VideoTeens",FALSE,1,NA,2016-04-01 15:08:55,FALSE,NA,"715918876668637185",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","adhinataaaa",0,FALSE,FALSE,NA,NA
"13","But the movie on the whole leaves me so disappointed and frustrated. What did you guys think about 47 Ronin?",FALSE,0,NA,2016-04-01 14:12:36,FALSE,NA,"715904700185501698",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Okashido",0,FALSE,FALSE,NA,NA
"14","You know what's a movie I really hated for the most personal reasons? 47 Ronin.",FALSE,0,NA,2016-04-01 13:58:22,FALSE,NA,"715901120305086464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Okashido",0,FALSE,FALSE,NA,NA
"15","47 Ronin  https://t.co/hDymxJdzgq @leanfitness #leanfitness #movieREVIEW",FALSE,0,NA,2016-04-01 10:45:27,FALSE,NA,"715852571823497220",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","SoReview",0,FALSE,FALSE,NA,NA
