"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Happy Birthday to my bro Vicky aka #hunterrr . Btw the movie #hunterr is actually an adaptation… https://t.co/JxIl8ufM0m",FALSE,0,NA,2016-04-04 17:35:08,FALSE,NA,"717042836357718016",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Nairvinod86",0,FALSE,FALSE,"73.90521826","18.53910744"
