"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","Watching the 1998 #Godzilla movie: it's a dumb romantic comedy where a giant T-Rex occasionally shows up.
Some anti-France propaganda too...",FALSE,0,NA,2016-04-05 21:23:37,FALSE,NA,"717462721646690304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AemnAnsMaequia",0,FALSE,FALSE,NA,NA
"12","The Real Godzilla Movie by https://t.co/P9SQKORq7D . #BukanKeretaSaya #r34 #godzilla https://t.co/juWhN5Ic6v",FALSE,0,NA,2016-04-04 13:26:56,FALSE,NA,"716980373834612736",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","izzatrazin",0,FALSE,FALSE,NA,NA
"13","Armand's Rancho Del Cielo: ""The Monster Movie Fan's Guide To Japan"" Ebook At ... https://t.co/eAbva509df #ebook #Japan #travel #Godzilla",FALSE,0,NA,2016-04-03 15:11:47,FALSE,NA,"716644371504861184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArmandV",0,FALSE,FALSE,NA,NA
"14","Meet #classic #movie #monsters #Godzilla and #Godzilla ! @spookyempire @ Spooky Empire, Inc. https://t.co/vSgqBixa6K",FALSE,1,NA,2016-04-02 14:07:04,FALSE,NA,"716265695818817536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","BehindThrills",1,FALSE,FALSE,"-81.46848","28.44814"
"15","I sure hope the new real #godzilla movie comes out in theaters. Would be so much fun going :) https://t.co/5DIz2uUfIp",FALSE,11,NA,2016-04-02 06:08:38,FALSE,NA,"716145294052732928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Goldrushcomic",1,FALSE,FALSE,NA,NA
"16","Not a scene from disaster movie #2012 #IndependenceDay but #Kolkata damaged by #Godzilla of 34 years of left rule. https://t.co/62GAHGaJtS",FALSE,2,NA,2016-04-02 03:21:56,FALSE,NA,"716103345010638848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arshpath",1,FALSE,FALSE,NA,NA
"17","Rewatched #Godzilla not a perfect movie, nor is it the most original thing ever, but it does a lot of things right. Is it better than 98?",FALSE,0,NA,2016-04-02 01:21:14,FALSE,NA,"716072967583637504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CurveTheChicken",0,FALSE,FALSE,NA,NA
"18","Everything about the original #Gojira #Godzilla #monsters #movie #masterpiece #retro #book #kaiju #skreeonk https://t.co/nJCNQXpscc",FALSE,0,NA,2016-04-01 16:24:20,FALSE,NA,"715937852866039808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Javojst",0,FALSE,FALSE,NA,NA
"19","Godzilla Vs kingong Movie for Children https://t.co/rvWBHrBMwH via @YouTube #Godzilla #movies",FALSE,0,NA,2016-04-01 15:02:58,FALSE,NA,"715917375846137856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","humayunpaki",0,FALSE,FALSE,NA,NA
"20","Godzilla Vs kingong Movie for Children #Godzilla #kingong #movie https://t.co/iouzVD2bo1",FALSE,0,NA,2016-04-01 14:56:58,FALSE,NA,"715915867087835136",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","kidsvideos2",0,FALSE,FALSE,NA,NA
"21","A sneak peek at the upcoming #kong vs #godzilla movie. This one looks great! https://t.co/ip5q1cRzdM",FALSE,0,NA,2016-04-01 14:24:12,FALSE,NA,"715907621178331136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","floydbishop",0,FALSE,FALSE,NA,NA
"22","And of course King Kong - the absolute worst #kajiu suit ever made for a #Godzilla movie. https://t.co/iUyRX3eQHz",FALSE,1,"HubbellJustin",2016-03-31 15:50:40,FALSE,"715566448857452544","715566991868825600","173998328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HubbellJustin",0,FALSE,FALSE,NA,NA
"23","Ironically - thoughI crave a ""serious"" #Godzilla movie, I adore it when they don't take themselves seriously https://t.co/0BUCXkNawi",FALSE,1,"HubbellJustin",2016-03-31 15:44:14,FALSE,"715564281429929984","715565373081395200","173998328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HubbellJustin",0,FALSE,FALSE,NA,NA
"24","Moslty stock footage as usual but that movie single-handedly altered the way I played with my #Godzilla toys. https://t.co/vJYwJBjphe",FALSE,0,"HubbellJustin",2016-03-31 15:35:44,FALSE,"715562491271585792","715563235198509056","173998328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HubbellJustin",0,FALSE,FALSE,NA,NA
"25","2) #Godzilla vs Mechagodzilla 1974

The quintessential Godzilla movie that was simultaneously for kids and adults. https://t.co/3dV8ObYdca",FALSE,0,"HubbellJustin",2016-03-31 15:02:05,FALSE,"715554246213701632","715554768802955264","173998328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HubbellJustin",0,FALSE,FALSE,NA,NA
"26","My Top 5 favorite #Godzilla movies

1) Gojira 1954 original - 1st  movie but the only one that's deadly serious. https://t.co/sGHEFP5VtG",FALSE,7,NA,2016-03-31 14:57:51,FALSE,NA,"715553701272928257",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HubbellJustin",0,FALSE,FALSE,NA,NA
