"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","fEeliN #alone?????

Turn Off yur rOom #lights
#watch a #hOrror #mOvie at #late #Nght
yOu wOn't feel #alOne fOr nxt few #wEeks....",FALSE,1,NA,2016-04-08 21:11:07,FALSE,NA,"718546739825942528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RungBaaz_9211",0,FALSE,FALSE,NA,NA
"2","FeeliN' #alone?????

turn off ur rokm #lights
#watch a #horror #movie at #late #night :D 3:)

you won't feel... https://t.co/rGAQlpgcCR",FALSE,0,NA,2016-04-08 20:36:25,FALSE,NA,"718538007742124032",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ameerhamzasudal",0,FALSE,FALSE,NA,NA
"3","#Alone 
3 long hours of complete mindfuck.
The climax maybe just the ONLY highlight that too when in comparison with the entire movie.",FALSE,0,NA,2016-04-08 18:10:05,FALSE,NA,"718501180268089344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","16sanaashaikh",0,FALSE,FALSE,NA,NA
"4","Now Watching: God's of Egypt 
#movie #moviemarathon #alone #lonely #solo https://t.co/DHOAIa6bYs",FALSE,1,NA,2016-04-08 08:39:37,FALSE,NA,"718357617425453056",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KayeXand26",0,FALSE,FALSE,NA,NA
"5","Watching the saddest movie... The Land Before Time #Mother #wakeup #shedied #alone #littlefoot #treestar #kidsthatgrowupfast #foreverscarred",FALSE,0,NA,2016-04-08 02:36:51,FALSE,NA,"718266325521534976",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","binameow",0,FALSE,FALSE,NA,NA
"6","If you are lonely, dim all lights and put on a horror-movie. After a while it won’t feel like you are alone anymore. #horror #movies #alone",FALSE,1,NA,2016-04-03 23:02:17,FALSE,NA,"716762776081928192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rainbow_Bettie",0,FALSE,FALSE,NA,NA
"7","Time with yourself is good for the soul. #iamthankfullife #mylife #lovelife #soul  #enjoy #movie #night #alone #time https://t.co/HYB8p4mb6G",FALSE,3,NA,2016-04-03 00:10:01,FALSE,NA,"716417433863585792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamthankfullife",2,FALSE,FALSE,NA,NA
"8","Empty auditorium, just how I like it #batmanvsuperman #cinema #sunderland #movie #alone #e… https://t.co/jlf9gDxIhZ https://t.co/k741LZvM55",FALSE,0,NA,2016-04-02 08:53:13,FALSE,NA,"716186714511904768",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","shaun_burns",0,FALSE,FALSE,NA,NA
"9","If you are lonely, dim all lights and put on a horror-movie. After a while it won’t feel like you are alone anymore. #BeingLonely #Alone",FALSE,3,NA,2016-04-01 12:57:23,FALSE,NA,"715885774437109760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","4G_Girl",2,FALSE,FALSE,NA,NA
"10","Scary movie before bed = no sleep lol #allthelightson #alone #catbumpedsomething #scream lol",FALSE,0,NA,2016-04-01 12:08:13,FALSE,NA,"715873400162398208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NaomiV05",0,FALSE,FALSE,NA,NA
"11","BATMAN VS. SUPERMAN

Gonna watch this movie later :) 
#alone 
KINSAY MO TAN.AW? TEXT ME :) https://t.co/zAr9KCMIGt",FALSE,0,NA,2016-03-31 11:15:32,FALSE,NA,"715497753749626880",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","JoeferAbelle",0,FALSE,FALSE,NA,NA
