"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Daawat e Ishq - Full Movie ... - https://t.co/lK7jqIx14r - #Apps - #Movies - #Games - #News - #iOS - #Android https://t.co/yZVyjqMSHV",FALSE,0,NA,2016-04-01 12:50:13,FALSE,NA,"715883971570180096",NA,"<a href=""http://followindex.com"" rel=""nofollow"">Follow Index</a>","FollowIndex",0,FALSE,FALSE,NA,NA
