"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Crimson Peak 2015 - https://t.co/HGLUJIkBro - #Ghost #Horror #Movie https://t.co/Gg77vBDuwR",FALSE,0,NA,2016-04-09 03:28:29,FALSE,NA,"718641708347432960",NA,"<a href=""http://www.awesomebryner.com"" rel=""nofollow"">Awesome Bryner</a>","AwesomeBryner",1,FALSE,FALSE,NA,NA
"2","Unchained <ed><U+00A0><U+00BC><ed><U+00BE><U+00B8><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> #guitar #ghost #movie #love # https://t.co/fOvSUHdC9A",FALSE,0,NA,2016-04-08 22:00:30,FALSE,NA,"718559167120678912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MGPadre",0,FALSE,FALSE,NA,NA
"3","Win tickets to the pre-premiere of the new Norwegian #ghost movie The House!
https://t.co/d9P3q3IQIu",FALSE,0,NA,2016-04-08 11:21:24,FALSE,NA,"718398335334395904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NordicFantasy",0,FALSE,FALSE,NA,NA
"4","@Live_for_Films remember #ghost world ?! Good movie/cool chick. The makings of #ScarlettJohansson ...",FALSE,1,"Live_for_Films",2016-04-08 11:05:07,FALSE,"718379011513171972","718394234328317952","16869309","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoMovieReviews",0,FALSE,FALSE,NA,NA
"5","Haven't seen this movie in a long time. #MovieTime #HBO #Ghost #Elementaryschoolmemories #Flashback https://t.co/eKs5I4iuQa",FALSE,1,NA,2016-04-08 04:12:16,FALSE,NA,"718290338230755328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Alcatraz1188",0,FALSE,FALSE,NA,NA
"6","The Changeling 1980 - https://t.co/JWDHilSRNj - #Ghost #Horror #Movie https://t.co/8Q98z0IAPl",FALSE,3,NA,2016-04-08 03:14:31,FALSE,NA,"718275806607372292",NA,"<a href=""http://www.awesomebryner.com"" rel=""nofollow"">Awesome Bryner</a>","AwesomeBryner",2,FALSE,FALSE,NA,NA
"7","Do love it when I'm on my travels and @ClassicFM are playing movie music #ghost",FALSE,0,NA,2016-04-07 23:21:23,FALSE,NA,"718217134124482560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LemWhitehouse",0,FALSE,FALSE,NA,NA
"8","Video: The Chilling #horror Of The Movie Will Scare The Hell Out Of You. https://t.co/oGsJE4nhgo #ghost #1920London https://t.co/KZTq5QDpmw",FALSE,3,NA,2016-04-06 08:35:41,FALSE,NA,"717631852287143937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RapidLeaksIndia",0,FALSE,FALSE,NA,NA
"9","I've been avoiding this movie forever for the simple fact that it gets me EVERY TIME #ghost",FALSE,0,NA,2016-04-06 02:10:26,FALSE,NA,"717534901889839104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilmiss_nore",0,FALSE,FALSE,NA,NA
"10","Who ya gonna call?! 
#sony #ghost #ghostbusters #movie #tv #film #actor #losangeles #studio… https://t.co/LaG93kdV0F",FALSE,0,NA,2016-04-05 23:01:21,FALSE,NA,"717487317846515712",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","davidbianchi",0,FALSE,FALSE,"-118.401667","34.017222"
