"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@Anabagail a character in the movie 300 rise of an empire",FALSE,0,"Anabagail",2016-04-08 18:55:02,FALSE,"718510174126911488","718512495078547456","328667119","<a href=""http://backtoblaq.com"" rel=""nofollow"">Blaq for BlackBerry® 10</a>","tonypox",0,FALSE,FALSE,NA,NA
"2","300: Rise of an Empire  https://t.co/fsfenIMgSb  @56Sikora #Movie",FALSE,0,NA,2016-04-08 12:41:30,FALSE,NA,"718418489296302081",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","FullKemod11",0,FALSE,FALSE,NA,NA
"3","<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> grancontessa: favorite costumes + details: 7/8 movie: 300: rise of an empire (2014) character:... https://t.co/xob4SajHoA",FALSE,0,NA,2016-04-08 11:11:45,FALSE,NA,"718395905607626756",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","_missmcshane",0,FALSE,FALSE,NA,NA
"4","300: Rise Of An Empire - New 2014 Original D/S Movie Theater Poster - 27"" x 40"" https://t.co/1Yvd5MBmet https://t.co/RQ71EXVb2s",FALSE,0,NA,2016-04-07 20:15:11,FALSE,NA,"718170277012770816",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","offers_amazing",0,FALSE,FALSE,NA,NA
"5","300: Rise Of An Empire - New 2014 Original D/S Movie Theater Poster - 27"" x 40"" https://t.co/mVWBaPfFxa https://t.co/EFnujvhiJL",FALSE,0,NA,2016-04-07 20:10:06,FALSE,NA,"718168995996831744",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","findgreatreview",0,FALSE,FALSE,NA,NA
"6","300: Rise of an Empire           https://t.co/rSHbWQFzAQ           @YarimarMulero #Movie",FALSE,0,NA,2016-04-07 09:11:41,FALSE,NA,"718003299727749120",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Jhonkemod11",0,FALSE,FALSE,NA,NA
"7","<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> grancontessa: favorite costumes + details: 7/8 movie: 300: rise of an empire (2014) character:... https://t.co/D4blp6JwuG",FALSE,0,NA,2016-04-07 05:56:35,FALSE,NA,"717954203428253697",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Baarrbarella",0,FALSE,FALSE,NA,NA
"8","300: Rise of an Empire  https://t.co/fsfenIMgSb  @56Sikora #Movie",FALSE,0,NA,2016-04-07 05:40:40,FALSE,NA,"717950197297336321",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","FullKemod11",0,FALSE,FALSE,NA,NA
"9","300: Rise of an Empire movie trailer 2013

300: Rise of an Empire movie ...
https://t.co/XHPVGqxGT1 https://t.co/CWbyAuZEyq",FALSE,0,NA,2016-04-07 02:17:19,FALSE,NA,"717899024410525700",NA,"<a href=""http://casinoglobo.com"" rel=""nofollow"">tworiverscasino.casinoglobo.com</a>","tropicanacasin",0,FALSE,FALSE,NA,NA
"10","Watch 300: Rise of an Empire (2014) full movie online for free. https://t.co/XFEDKq9iyF",FALSE,0,NA,2016-04-06 21:33:42,FALSE,NA,"717827645904449540",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moviego_co",0,FALSE,FALSE,NA,NA
"11","Wednesday's movie night out <U+2605> 300: Rise of an Empire — https://t.co/mTTlseWXhG",FALSE,0,NA,2016-04-06 14:05:57,FALSE,NA,"717714966485139456",NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","yuninareka",0,FALSE,FALSE,NA,NA
"12","300: RISE OF AN EMPIRE | Official Trailer 2 | Movie Trailer HD

Based on ...
https://t.co/wvR2gpmNZt https://t.co/vJwvhcdwfj",FALSE,0,NA,2016-04-06 10:28:37,FALSE,NA,"717660273088282624",NA,"<a href=""http://casinojobs.casino-videos.com"" rel=""nofollow"">casinojobs.casino-videos.com</a>","casinojobss",0,FALSE,FALSE,NA,NA
"13","Just watched 300 - The Rise Of an Empire
What a Movie Yaar !
I say 300 Was The Best Compared To 300 -2",FALSE,0,NA,2016-04-04 12:47:25,FALSE,NA,"716970426870530049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shafiuddin4srk",0,FALSE,FALSE,NA,NA
"14","300: Rise of an Empire  https://t.co/fsfenIMgSb  @56Sikora #Movie",FALSE,0,NA,2016-04-04 09:11:29,FALSE,NA,"716916087560908800",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","FullKemod11",0,FALSE,FALSE,NA,NA
"15","300: RISE OF AN EMPIRE | Official Trailer 3 | Movie Trailer HD

Based on ...
https://t.co/6kC1umPpMR https://t.co/ENv9SfyKsx",FALSE,0,NA,2016-04-04 02:39:40,FALSE,NA,"716817483978698752",NA,"<a href=""http://casinojobs.casino-videos.com"" rel=""nofollow"">casinojobs.casino-videos.com</a>","casinojobss",0,FALSE,FALSE,NA,NA
"16","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/Mp9SnIOIdM",FALSE,0,NA,2016-04-04 01:58:46,FALSE,NA,"716807189147430913",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","emmabungaran",0,FALSE,FALSE,NA,NA
"17","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/CvAmQho7xo",FALSE,0,NA,2016-04-04 01:58:45,FALSE,NA,"716807186857353216",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ThomRios",0,FALSE,FALSE,NA,NA
"18","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/Sf69HMp7bG",FALSE,0,NA,2016-04-04 01:58:45,FALSE,NA,"716807185120911360",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","JasonDCum",0,FALSE,FALSE,NA,NA
"19","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/hpW0ERsY9b",FALSE,0,NA,2016-04-04 01:58:44,FALSE,NA,"716807183527059457",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","johnsrenc",0,FALSE,FALSE,NA,NA
"20","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/pjHHRQEdtR",FALSE,0,NA,2016-04-04 01:58:44,FALSE,NA,"716807181882957824",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","robhrant",0,FALSE,FALSE,NA,NA
"21","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/JuxmiS7MHk",FALSE,0,NA,2016-04-04 01:58:44,FALSE,NA,"716807180180017152",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ETCliff",0,FALSE,FALSE,NA,NA
"22","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/AdzTccATWI",FALSE,0,NA,2016-04-04 01:58:43,FALSE,NA,"716807178502279168",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","charlesddy",0,FALSE,FALSE,NA,NA
"23","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/gsLaVrJSOc",FALSE,0,NA,2016-04-04 01:58:43,FALSE,NA,"716807176883281920",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","danielhpeck",0,FALSE,FALSE,NA,NA
"24","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/OKGFtduPgI",FALSE,0,NA,2016-04-04 01:58:42,FALSE,NA,"716807175343984640",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","donaldgmoss",0,FALSE,FALSE,NA,NA
"25","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/4fO7Uqg6Xa",FALSE,0,NA,2016-04-04 01:58:42,FALSE,NA,"716807173364256768",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","marcomoquendo",0,FALSE,FALSE,NA,NA
"26","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/hpxxZwmSuA",FALSE,0,NA,2016-04-04 01:58:42,FALSE,NA,"716807171762094080",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","toddsboyd",0,FALSE,FALSE,NA,NA
"27","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/Bv7I5wdxeh",FALSE,0,NA,2016-04-04 01:58:41,FALSE,NA,"716807169820078080",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","cedwardsjames",0,FALSE,FALSE,NA,NA
"28","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/muFYEFNLON",FALSE,0,NA,2016-04-04 01:58:41,FALSE,NA,"716807168112984065",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","jonesbillu",0,FALSE,FALSE,NA,NA
"29","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/j7chq7Q2Kg",FALSE,0,NA,2016-04-04 01:58:40,FALSE,NA,"716807166334644224",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","dthompsonm",0,FALSE,FALSE,NA,NA
"30","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/MioXZBydTd",FALSE,0,NA,2016-04-04 01:58:40,FALSE,NA,"716807164812132352",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","HershVilla",0,FALSE,FALSE,NA,NA
"31","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/dt71WylYUt",FALSE,0,NA,2016-04-04 01:58:39,FALSE,NA,"716807162928824320",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","MitEDn",0,FALSE,FALSE,NA,NA
"32","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/tPfAxcgMTp",FALSE,0,NA,2016-04-04 01:58:39,FALSE,NA,"716807161192402944",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Rosendomo",0,FALSE,FALSE,NA,NA
"33","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/9r4sUNKRSm",FALSE,0,NA,2016-04-04 01:58:39,FALSE,NA,"716807159661535232",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ChrisRGrid",0,FALSE,FALSE,NA,NA
"34","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/gHjNU02Xtr",FALSE,0,NA,2016-04-04 01:58:38,FALSE,NA,"716807157820235777",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","tbyrdhenry",0,FALSE,FALSE,NA,NA
"35","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/LAO2u6jlby",FALSE,0,NA,2016-04-04 01:58:38,FALSE,NA,"716807156054380544",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","seantcrank",0,FALSE,FALSE,NA,NA
"36","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/7cBakCOTrX",FALSE,0,NA,2016-04-04 01:58:37,FALSE,NA,"716807154296991744",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","JennFros",0,FALSE,FALSE,NA,NA
"37","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/njaQLUVM6n",FALSE,0,NA,2016-04-04 01:58:37,FALSE,NA,"716807153009340416",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AirinRayanti",0,FALSE,FALSE,NA,NA
"38","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/Bz7HFsL8Nx",FALSE,0,NA,2016-04-04 01:58:37,FALSE,NA,"716807151004422144",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","RaniAprilia_",0,FALSE,FALSE,NA,NA
"39","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/mSBcveG75r",FALSE,0,NA,2016-04-04 01:58:37,FALSE,NA,"716807150928941058",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","DesiPerm",0,FALSE,FALSE,NA,NA
"40","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/wTZiJdC2Z0",FALSE,0,NA,2016-04-04 01:58:36,FALSE,NA,"716807147204382720",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","elmeraflannery",0,FALSE,FALSE,NA,NA
"41","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/dlbpMq5J0w",FALSE,0,NA,2016-04-04 01:58:35,FALSE,NA,"716807145031794691",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AlfJKE",0,FALSE,FALSE,NA,NA
"42","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/oDi0bvs9Tg",FALSE,0,NA,2016-04-04 01:58:35,FALSE,NA,"716807143236640770",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","MayaDellanona",0,FALSE,FALSE,NA,NA
"43","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/bON8s9FWqo",FALSE,0,NA,2016-04-04 01:58:34,FALSE,NA,"716807140137000960",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","NininMul",0,FALSE,FALSE,NA,NA
"44","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/ZwK2Hxkccg",FALSE,0,NA,2016-04-04 01:58:33,FALSE,NA,"716807136743829504",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","selebsocmed",0,FALSE,FALSE,NA,NA
"45","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/FWuiAEgUu6",FALSE,0,NA,2016-04-04 01:58:33,FALSE,NA,"716807134978007042",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","JennyZhrw",0,FALSE,FALSE,NA,NA
"46","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/acEtd6gXWM",FALSE,0,NA,2016-04-04 01:58:32,FALSE,NA,"716807132721471490",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AdeliaPuspts",0,FALSE,FALSE,NA,NA
"47","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/73ed215XVj",FALSE,0,NA,2016-04-04 01:58:32,FALSE,NA,"716807130859196416",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","arterra_co",0,FALSE,FALSE,NA,NA
"48","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/lO1zhgr7Z6",FALSE,0,NA,2016-04-04 01:58:32,FALSE,NA,"716807130552995840",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","dressingup_co",0,FALSE,FALSE,NA,NA
"49","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/2f7j6BU0Ug",FALSE,0,NA,2016-04-04 01:58:31,FALSE,NA,"716807126035800064",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ZaskiaAnggita",0,FALSE,FALSE,NA,NA
"50","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/z59tyQ7lCz",FALSE,0,NA,2016-04-04 01:58:30,FALSE,NA,"716807123775062017",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ArumiBach",0,FALSE,FALSE,NA,NA
"51","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/yD0Yb3KbmT",FALSE,0,NA,2016-04-04 01:58:30,FALSE,NA,"716807122042773504",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AlexGdav",0,FALSE,FALSE,NA,NA
"52","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/rcbIvGsE30",FALSE,0,NA,2016-04-04 01:58:29,FALSE,NA,"716807119735889920",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","MasakanBandung",0,FALSE,FALSE,NA,NA
"53","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/a2BX2LsGat",FALSE,0,NA,2016-04-04 01:58:29,FALSE,NA,"716807117995257857",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","NeoJakarta",0,FALSE,FALSE,NA,NA
"54","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/dvwynaNco1",FALSE,0,NA,2016-04-04 01:58:28,FALSE,NA,"716807116086849537",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","KabSukoharjo",0,FALSE,FALSE,NA,NA
"55","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/jsVVxyghLe",FALSE,0,NA,2016-04-04 01:58:28,FALSE,NA,"716807113964564480",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ApriliaMayya",0,FALSE,FALSE,NA,NA
"56","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/GCesTBU6uJ",FALSE,0,NA,2016-04-04 01:58:27,FALSE,NA,"716807111917719552",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","clarsinn",0,FALSE,FALSE,NA,NA
"57","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/1MfNuuNfSX",FALSE,0,NA,2016-04-04 01:58:27,FALSE,NA,"716807110000939008",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","HotelSurabaya",0,FALSE,FALSE,NA,NA
"58","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/7VU4nu2VaZ",FALSE,0,NA,2016-04-04 01:58:26,FALSE,NA,"716807107610222592",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","JamesDClay",0,FALSE,FALSE,NA,NA
"59","Empire State Movie Review: 

Related posts:300: Rise of an Empire Movie Review  ...
xXx: State of the Union Mo... https://t.co/hhD4S1gPqX",FALSE,0,NA,2016-04-04 01:58:26,FALSE,NA,"716807105705943040",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","CewekBogor",0,FALSE,FALSE,NA,NA
