"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Comic ...

https://t.co/Bapd1ffyn6

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/RVaq4tC3m0",FALSE,0,NA,2016-04-09 02:32:12,FALSE,NA,"718627545390981121",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"2","Annabe ...

https://t.co/5MgFwDSBkY

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/wLxf5KlnYI",FALSE,0,NA,2016-04-09 01:58:50,FALSE,NA,"718619148503412736",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"3","Annabe ...

https://t.co/YTmFfbZTpp

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/K6pTby6EL7",FALSE,0,NA,2016-04-09 01:26:04,FALSE,NA,"718610899276328960",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"4","James ...

https://t.co/5XDIqZho6x

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/yEw1ocjFK2",FALSE,0,NA,2016-04-09 01:18:12,FALSE,NA,"718608922035286016",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"5","Movie ...

https://t.co/YoxFhQKCIM

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/JVJXeUPFww",FALSE,0,NA,2016-04-08 20:05:56,FALSE,NA,"718530336821547008",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"6","watch ...

https://t.co/AAScWm21Rk

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/dxPY0PbbCJ",FALSE,0,NA,2016-04-08 15:35:21,FALSE,NA,"718462239792046080",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"7","Candym ...

https://t.co/B9wjyUx9Cr

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/9vCDdVR92u",FALSE,0,NA,2016-04-08 12:03:43,FALSE,NA,"718408981350363136",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"8","James ...

https://t.co/fOSQNuLghU

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/Lx5pKxLbgE",FALSE,0,NA,2016-04-07 22:58:27,FALSE,NA,"718211364582473728",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"9","Rampag ...

https://t.co/YFCw1m6WSE

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/ZCtK7q74fL",FALSE,0,NA,2016-04-07 12:45:29,FALSE,NA,"718057104737591297",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
"10","Downlo ...

https://t.co/3k3OcUvuiO

#lucky #casino #chucky #gambling #jackpot #casinojackpot #casinowin https://t.co/xt8CNq3oeg",FALSE,0,NA,2016-04-07 02:12:25,FALSE,NA,"717897790945370112",NA,"<a href=""http://casino-videos.com"" rel=""nofollow"">upchuckycasino</a>","upchuckycasino",0,FALSE,FALSE,NA,NA
