"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"12",".@everestmovie took 10 y/o Indian girl to EBC. https://t.co/oyZORrYBh7 Taking inspiration from a movie, TS girl treks to #Everest base camp.",FALSE,0,NA,2016-04-04 07:59:29,FALSE,NA,"716897967823659009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crpokhrel",0,FALSE,FALSE,NA,NA
"13","Just watched the movie #Everest. Man vs. Mountain, so you can guess how it goes. Keep the Kleenex handy.",FALSE,1,NA,2016-04-03 02:13:34,FALSE,NA,"716448525102530561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bigbluemug",0,FALSE,FALSE,NA,NA
"14","#Everest is a pretty good movie so far. Still waiting for someone to die though.",FALSE,1,NA,2016-04-03 01:28:01,FALSE,NA,"716437062929481728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnLPender",0,FALSE,FALSE,NA,NA
"15","@KeniaLikeWhaaa truly  heartbreaking stuff :(  #everest movie",FALSE,0,"KeniaLikeWhaaa",2016-04-02 16:46:35,FALSE,"715840044192411648","716305841083850753","38318163","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dr_rikin",0,FALSE,FALSE,NA,NA
"16","I'm gonna be ranting about #Everest for a long time. Why would they make such a sad real life story into a movie? To make thugs like me cry?",FALSE,1,NA,2016-04-01 09:55:40,FALSE,NA,"715840044192411648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KeniaLikeWhaaa",0,FALSE,FALSE,NA,NA
"17","Just watched the movie #Everest ,  Sad movie. But good. I'm a tropical brother, you won't catch me hiking in no snow",FALSE,0,NA,2016-04-01 06:08:27,FALSE,NA,"715782859785682947",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PiratesMilitia",0,FALSE,FALSE,NA,NA
"18","https://t.co/foXPHv0omm

How Hollywood filmed a movie on #Everest: https://t.co/7peg7yOqkt … https://t.co/p7Dqi9IENu",FALSE,0,NA,2016-04-01 02:17:40,FALSE,NA,"715724782680018944",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TheWanderboi",0,FALSE,FALSE,NA,NA
"19","How Hollywood filmed a movie on #Everest: https://t.co/ayLIIKBaFU https://t.co/YkZlxvvFm3",FALSE,0,NA,2016-04-01 02:15:24,FALSE,NA,"715724211407495168",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Aseel_Marzouki",0,FALSE,FALSE,NA,NA
"20","How Hollywood filmed a movie on #Everest: https://t.co/oAF4uHhs4q https://t.co/PEVA3gsRLJ",FALSE,0,NA,2016-04-01 02:15:06,FALSE,NA,"715724136270729216",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","larrysdavis1989",0,FALSE,FALSE,NA,NA
"21","outsidemagazine: How Hollywood filmed a movie on #Everest: https://t.co/YXM5dlf0A9 https://t.co/g2UTecxOJ1",FALSE,0,NA,2016-04-01 02:09:15,FALSE,NA,"715722663365382144",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","_toddray",0,FALSE,FALSE,NA,NA
"22","How Hollywood filmed a movie on #Everest: https://t.co/2XnqKdrIHW https://t.co/gc9e0vwuYO",FALSE,0,NA,2016-04-01 02:06:47,FALSE,NA,"715722044743266304",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","flowers_lady22",0,FALSE,FALSE,NA,NA
"23","How Hollywood filmed a movie on #Everest: https://t.co/CcCjXyLLFp https://t.co/YIlLj6UQGN",FALSE,25,NA,2016-04-01 02:04:09,FALSE,NA,"715721380982091776",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","outsidemagazine",12,FALSE,FALSE,NA,NA
"24","#Everest crazy movie.",FALSE,0,NA,2016-03-31 09:01:49,FALSE,NA,"715464101174988800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelShanoss",0,FALSE,FALSE,NA,NA
