"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","#After Earth is a great movie. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> Everyone should go on a complaining fast. <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",FALSE,0,NA,2016-04-09 04:08:41,FALSE,NA,"718651823981268993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tjbwaldring",0,FALSE,FALSE,NA,NA
